,Entry_Duct_Name,Sex,Institute,End_Year
12662,登記分發,女,管理學院,107
12663,登記分發,男,管理學院,108
12664,登記分發,女,管理學院,107
12665,登記分發,女,管理學院,107
12666,登記分發,男,管理學院,108
12667,登記分發,男,管理學院,107
12668,登記分發,男,管理學院,107
12669,登記分發,女,管理學院,108
12670,登記分發,女,管理學院,108
12671,登記分發,男,管理學院,107
12672,登記分發,男,管理學院,107
12673,登記分發,女,管理學院,107
12674,登記分發,女,管理學院,107
12675,登記分發,女,管理學院,107
12676,登記分發,男,管理學院,108
12677,登記分發,男,管理學院,107
12678,登記分發,男,管理學院,107
12679,登記分發,男,管理學院,108
12680,登記分發,男,管理學院,108
12681,登記分發,女,管理學院,107
12682,登記分發,女,管理學院,107
12683,登記分發,男,管理學院,107
12684,登記分發,男,管理學院,107
12685,登記分發,男,管理學院,107
12686,登記分發,男,管理學院,107
12687,登記分發,女,管理學院,107
12688,轉學考試,女,管理學院,107
12689,轉學考試,男,管理學院,107
12690,轉學考試,男,管理學院,108
12691,轉學考試,男,管理學院,108
12692,轉學考試,女,管理學院,107
12693,獨立招生,女,管理學院,106
12694,獨立招生,女,管理學院,106
12695,獨立招生,女,管理學院,105
12696,獨立招生,男,管理學院,105
12697,獨立招生,男,管理學院,105
12698,獨立招生,男,管理學院,105
12699,獨立招生,男,管理學院,105
12700,獨立招生,男,管理學院,105
12701,獨立招生,男,管理學院,105
12702,獨立招生,女,管理學院,105
12703,獨立招生,女,管理學院,105
12704,獨立招生,女,管理學院,105
12705,獨立招生,女,管理學院,105
12706,獨立招生,女,管理學院,105
12707,獨立招生,女,管理學院,105
12708,獨立招生,女,管理學院,105
12709,獨立招生,女,管理學院,105
12710,獨立招生,女,管理學院,105
12711,獨立招生,女,管理學院,105
12712,獨立招生,女,管理學院,105
12713,獨立招生,女,管理學院,105
12714,獨立招生,男,管理學院,105
12715,獨立招生,男,管理學院,105
12716,獨立招生,男,管理學院,106
12717,獨立招生,男,管理學院,106
12718,獨立招生,男,管理學院,105
12719,獨立招生,男,管理學院,105
12720,獨立招生,女,管理學院,105
12721,獨立招生,女,管理學院,105
12722,獨立招生,女,管理學院,105
12723,獨立招生,女,管理學院,105
12724,獨立招生,女,管理學院,105
12725,獨立招生,女,管理學院,105
12726,獨立招生,女,管理學院,105
12727,獨立招生,女,管理學院,105
12728,獨立招生,女,管理學院,105
12729,獨立招生,女,管理學院,105
12730,獨立招生,女,管理學院,105
12731,獨立招生,女,管理學院,105
12732,獨立招生,女,管理學院,105
12733,獨立招生,男,管理學院,105
12734,獨立招生,男,管理學院,105
12735,獨立招生,男,管理學院,105
12736,獨立招生,女,管理學院,105
12737,獨立招生,女,管理學院,105
12738,獨立招生,女,管理學院,105
12739,獨立招生,女,管理學院,105
12740,獨立招生,女,管理學院,105
12741,獨立招生,女,管理學院,105
12742,獨立招生,女,管理學院,105
12743,獨立招生,女,管理學院,105
12744,獨立招生,男,管理學院,105
12745,獨立招生,男,管理學院,105
12746,獨立招生,男,管理學院,105
12747,獨立招生,男,管理學院,105
12748,獨立招生,男,管理學院,105
12749,獨立招生,男,管理學院,105
12750,獨立招生,男,管理學院,105
12751,獨立招生,男,管理學院,105
12752,獨立招生,男,管理學院,105
12753,獨立招生,女,管理學院,105
12754,獨立招生,男,管理學院,105
12755,獨立招生,女,管理學院,105
12756,獨立招生,女,管理學院,105
12757,獨立招生,女,管理學院,105
12758,獨立招生,女,管理學院,105
12759,獨立招生,男,管理學院,105
12760,獨立招生,女,管理學院,105
12761,獨立招生,女,管理學院,105
12762,獨立招生,女,管理學院,105
12763,獨立招生,女,管理學院,105
12764,獨立招生,女,管理學院,105
12765,獨立招生,女,管理學院,105
12766,獨立招生,女,管理學院,105
12767,獨立招生,女,管理學院,105
12768,獨立招生,女,管理學院,105
12769,獨立招生,女,管理學院,105
12770,獨立招生,男,管理學院,105
12771,獨立招生,男,管理學院,105
12772,獨立招生,男,管理學院,105
12773,獨立招生,女,管理學院,105
12774,獨立招生,女,管理學院,105
12775,獨立招生,女,管理學院,105
12776,獨立招生,女,管理學院,105
12777,獨立招生,女,管理學院,105
12778,獨立招生,女,管理學院,105
12779,獨立招生,女,管理學院,105
12780,獨立招生,女,管理學院,105
12781,獨立招生,女,管理學院,105
12782,獨立招生,女,管理學院,105
12783,獨立招生,女,管理學院,105
12784,獨立招生,女,管理學院,105
12785,獨立招生,女,管理學院,105
12786,獨立招生,女,管理學院,105
12787,獨立招生,女,管理學院,105
12788,獨立招生,女,管理學院,105
12789,獨立招生,女,管理學院,105
12790,獨立招生,女,管理學院,105
12791,獨立招生,女,管理學院,105
12792,獨立招生,男,管理學院,105
12793,獨立招生,男,管理學院,105
12794,獨立招生,男,管理學院,105
12795,獨立招生,女,管理學院,105
12796,獨立招生,男,管理學院,105
12797,獨立招生,男,管理學院,105
12798,獨立招生,女,管理學院,105
12799,獨立招生,女,管理學院,105
12800,獨立招生,女,管理學院,105
12801,獨立招生,男,管理學院,105
12802,獨立招生,男,管理學院,105
12803,登記分發,女,管理學院,107
12804,登記分發,女,管理學院,107
12805,登記分發,男,管理學院,107
12806,登記分發,男,管理學院,107
12807,登記分發,女,管理學院,107
12808,登記分發,女,管理學院,107
12809,登記分發,女,管理學院,107
12810,登記分發,女,管理學院,107
12811,登記分發,女,管理學院,107
12812,登記分發,男,管理學院,107
12813,登記分發,男,管理學院,107
12814,登記分發,男,管理學院,107
12815,登記分發,男,管理學院,107
12816,登記分發,男,管理學院,107
12817,登記分發,男,管理學院,107
12818,登記分發,男,管理學院,107
12819,登記分發,女,管理學院,107
12820,登記分發,女,管理學院,107
12821,登記分發,女,管理學院,107
12822,登記分發,女,管理學院,107
12823,登記分發,男,管理學院,109
12824,登記分發,女,管理學院,108
12825,登記分發,女,管理學院,107
12826,登記分發,女,管理學院,107
12827,登記分發,女,管理學院,107
12828,登記分發,女,管理學院,107
12829,登記分發,女,管理學院,107
12830,登記分發,女,管理學院,107
12831,登記分發,女,管理學院,107
12832,登記分發,女,管理學院,107
12833,登記分發,女,管理學院,107
12834,登記分發,女,管理學院,107
12835,登記分發,女,管理學院,107
12836,登記分發,女,管理學院,107
12837,登記分發,女,管理學院,107
12838,登記分發,女,管理學院,107
12839,獨立招生,女,管理學院,107
12840,轉學考試,女,管理學院,108
12841,轉學考試,男,管理學院,107
12842,轉學考試,男,管理學院,107
12843,轉學考試,男,管理學院,108
12844,轉學考試,女,管理學院,107
12845,轉學考試,女,管理學院,107
12846,轉學考試,女,管理學院,107
12847,獨立招生,男,管理學院,106
12848,獨立招生,男,管理學院,106
12849,獨立招生,男,管理學院,105
12850,獨立招生,女,管理學院,106
12851,獨立招生,男,管理學院,105
12852,獨立招生,男,管理學院,105
12853,獨立招生,男,管理學院,105
12854,獨立招生,女,管理學院,105
12855,獨立招生,男,管理學院,105
12856,獨立招生,男,管理學院,105
12857,獨立招生,男,管理學院,105
12858,獨立招生,女,管理學院,105
12859,獨立招生,女,管理學院,105
12860,獨立招生,女,管理學院,105
12861,獨立招生,男,管理學院,105
12862,獨立招生,男,管理學院,105
12863,獨立招生,男,管理學院,105
12864,獨立招生,女,管理學院,105
12865,獨立招生,女,管理學院,105
12866,獨立招生,男,管理學院,105
12867,獨立招生,男,管理學院,105
12868,獨立招生,女,管理學院,105
12869,獨立招生,女,管理學院,105
12870,獨立招生,男,管理學院,105
12871,獨立招生,男,管理學院,105
12872,獨立招生,男,管理學院,105
12873,獨立招生,男,管理學院,105
12874,獨立招生,男,管理學院,105
12875,獨立招生,女,管理學院,105
12876,獨立招生,男,管理學院,105
12877,獨立招生,男,管理學院,105
12878,獨立招生,男,管理學院,105
12879,獨立招生,男,管理學院,105
12880,獨立招生,男,管理學院,105
12881,獨立招生,男,管理學院,105
12882,獨立招生,男,管理學院,105
12883,獨立招生,男,管理學院,105
12884,獨立招生,男,管理學院,105
12885,獨立招生,女,管理學院,105
12886,獨立招生,女,管理學院,105
12887,獨立招生,女,管理學院,105
12888,獨立招生,女,管理學院,105
12889,獨立招生,男,管理學院,105
12890,獨立招生,男,管理學院,105
12891,獨立招生,男,管理學院,105
12892,獨立招生,女,管理學院,105
12893,獨立招生,女,管理學院,105
12894,獨立招生,女,管理學院,105
12895,獨立招生,女,管理學院,105
12896,獨立招生,男,管理學院,105
12897,獨立招生,男,管理學院,105
12898,獨立招生,男,管理學院,105
12899,獨立招生,女,管理學院,105
12900,獨立招生,女,管理學院,105
12901,獨立招生,女,管理學院,105
12902,獨立招生,男,管理學院,105
12903,獨立招生,男,管理學院,105
12904,獨立招生,男,管理學院,105
12905,獨立招生,女,管理學院,106
12906,獨立招生,女,管理學院,106
12907,獨立招生,女,管理學院,105
12908,獨立招生,女,管理學院,105
12909,獨立招生,女,管理學院,105
12910,獨立招生,女,管理學院,105
12911,獨立招生,男,管理學院,105
12912,獨立招生,男,管理學院,105
12913,獨立招生,男,管理學院,105
12914,獨立招生,女,管理學院,105
12915,獨立招生,女,管理學院,105
12916,獨立招生,男,管理學院,105
12917,獨立招生,男,管理學院,105
12918,獨立招生,男,管理學院,105
12919,獨立招生,男,管理學院,105
12920,獨立招生,男,管理學院,105
12921,獨立招生,女,管理學院,105
12922,獨立招生,男,管理學院,106
12923,獨立招生,女,管理學院,105
12924,獨立招生,女,管理學院,105
12925,獨立招生,女,管理學院,105
12926,獨立招生,女,管理學院,105
12927,獨立招生,男,管理學院,107
12928,獨立招生,女,管理學院,105
12929,獨立招生,女,管理學院,105
12930,獨立招生,女,管理學院,105
12931,獨立招生,女,管理學院,105
12932,獨立招生,男,管理學院,107
12933,獨立招生,男,管理學院,107
12934,獨立招生,男,管理學院,105
12935,獨立招生,男,管理學院,105
12936,獨立招生,男,管理學院,107
12937,獨立招生,男,管理學院,105
12938,獨立招生,男,管理學院,105
12939,獨立招生,男,管理學院,105
12940,獨立招生,男,管理學院,105
12941,獨立招生,女,管理學院,105
12942,獨立招生,女,管理學院,105
12943,獨立招生,女,管理學院,105
12944,獨立招生,女,管理學院,105
12945,獨立招生,女,管理學院,105
12946,獨立招生,男,管理學院,106
12947,獨立招生,女,管理學院,105
12948,獨立招生,女,管理學院,105
12949,獨立招生,女,管理學院,107
12950,獨立招生,女,管理學院,107
12951,獨立招生,女,管理學院,106
12952,獨立招生,女,管理學院,105
12953,獨立招生,女,管理學院,105
12954,獨立招生,女,管理學院,105
12955,獨立招生,女,管理學院,105
12956,獨立招生,女,管理學院,106
12957,獨立招生,女,管理學院,106
12958,獨立招生,女,管理學院,105
12959,獨立招生,女,管理學院,105
12960,獨立招生,男,管理學院,105
12961,獨立招生,男,管理學院,105
12962,獨立招生,女,管理學院,105
12963,獨立招生,男,管理學院,105
12964,獨立招生,女,管理學院,105
12965,獨立招生,女,管理學院,105
12966,獨立招生,女,管理學院,107
12967,獨立招生,男,管理學院,105
12968,獨立招生,男,管理學院,105
12969,獨立招生,男,管理學院,105
12970,獨立招生,男,管理學院,105
12971,獨立招生,男,管理學院,105
12972,獨立招生,女,管理學院,105
12973,獨立招生,女,管理學院,105
12974,獨立招生,女,管理學院,108
12975,獨立招生,女,管理學院,108
12976,獨立招生,女,管理學院,108
12977,獨立招生,女,管理學院,108
12978,獨立招生,女,管理學院,108
12979,獨立招生,女,管理學院,108
12980,獨立招生,女,管理學院,108
12981,獨立招生,女,管理學院,108
12982,獨立招生,女,管理學院,109
12983,獨立招生,女,管理學院,108
12984,獨立招生,女,管理學院,108
12985,獨立招生,女,管理學院,108
12986,獨立招生,女,管理學院,109
12987,轉學考試,男,管理學院,109
12988,獨立招生,男,管理學院,106
12989,獨立招生,男,管理學院,106
12990,獨立招生,女,管理學院,106
12991,獨立招生,女,管理學院,106
12992,獨立招生,女,管理學院,106
12993,獨立招生,女,管理學院,106
12994,獨立招生,女,管理學院,106
12995,獨立招生,女,管理學院,106
12996,獨立招生,女,管理學院,106
12997,獨立招生,女,管理學院,106
12998,獨立招生,女,管理學院,106
12999,獨立招生,男,管理學院,106
13000,獨立招生,男,管理學院,106
13001,獨立招生,女,管理學院,106
13002,獨立招生,女,管理學院,106
13003,獨立招生,男,管理學院,106
13004,獨立招生,女,管理學院,106
13005,獨立招生,女,管理學院,106
13006,獨立招生,女,管理學院,106
13007,獨立招生,女,管理學院,106
13008,獨立招生,女,管理學院,106
13009,獨立招生,女,管理學院,106
13010,獨立招生,女,管理學院,106
13011,獨立招生,女,管理學院,106
13012,獨立招生,女,管理學院,106
13013,獨立招生,女,管理學院,106
13014,獨立招生,女,管理學院,106
13015,獨立招生,女,管理學院,106
13016,獨立招生,女,管理學院,106
13017,獨立招生,女,管理學院,106
13018,獨立招生,女,管理學院,106
13019,獨立招生,女,管理學院,106
13020,獨立招生,女,管理學院,107
13021,轉學考試,女,管理學院,107
13022,獨立招生,男,財經學院,108
13023,獨立招生,女,財經學院,108
13024,獨立招生,女,財經學院,108
13025,獨立招生,女,財經學院,108
13026,獨立招生,女,財經學院,108
13027,獨立招生,女,財經學院,108
13028,獨立招生,男,財經學院,109
13029,獨立招生,女,財經學院,108
13030,獨立招生,女,財經學院,108
13031,獨立招生,女,財經學院,109
13032,獨立招生,男,財經學院,108
13033,退輔會甄試(外加),男,財經學院,108
13034,獨立招生,女,財經學院,106
13035,獨立招生,男,財經學院,106
13036,獨立招生,男,財經學院,106
13037,獨立招生,女,財經學院,106
13038,獨立招生,女,財經學院,106
13039,獨立招生,女,財經學院,106
13040,獨立招生,女,財經學院,106
13041,獨立招生,女,財經學院,106
13042,獨立招生,女,財經學院,106
13043,獨立招生,女,財經學院,106
13044,獨立招生,女,財經學院,106
13045,獨立招生,女,財經學院,106
13046,獨立招生,男,財經學院,106
13047,獨立招生,男,財經學院,106
13048,獨立招生,女,財經學院,106
13049,獨立招生,女,財經學院,106
13050,獨立招生,女,財經學院,106
13051,獨立招生,男,財經學院,106
13052,獨立招生,男,財經學院,106
13053,獨立招生,男,財經學院,106
13054,獨立招生,女,財經學院,106
13055,獨立招生,女,財經學院,106
13056,獨立招生,女,財經學院,106
13057,獨立招生,男,財經學院,106
13058,獨立招生,男,財經學院,106
13059,獨立招生,女,財經學院,106
13060,獨立招生,女,財經學院,106
13061,獨立招生,女,財經學院,106
13062,獨立招生,女,財經學院,106
13063,獨立招生,男,財經學院,106
13064,退輔會甄試(外加),男,財經學院,106
13065,獨立招生,女,財經學院,106
13066,獨立招生,女,財經學院,106
13067,獨立招生,女,財經學院,106
13068,獨立招生,女,財經學院,106
13069,獨立招生,女,財經學院,106
13070,獨立招生,女,財經學院,106
13071,獨立招生,女,財經學院,106
13072,獨立招生,女,財經學院,106
13073,獨立招生,女,財經學院,106
13074,獨立招生,女,財經學院,106
13075,獨立招生,女,財經學院,106
13076,獨立招生,女,財經學院,106
13077,獨立招生,女,財經學院,106
13078,獨立招生,女,財經學院,106
13079,獨立招生,女,財經學院,106
13080,獨立招生,女,財經學院,106
13081,獨立招生,女,財經學院,106
13082,獨立招生,女,財經學院,106
13083,獨立招生,女,財經學院,106
13084,獨立招生,女,財經學院,106
13085,獨立招生,女,財經學院,106
13086,獨立招生,女,財經學院,106
13087,獨立招生,女,財經學院,106
13088,獨立招生,女,財經學院,106
13089,獨立招生,女,財經學院,106
13090,獨立招生,女,財經學院,106
13091,獨立招生,女,財經學院,106
13092,獨立招生,女,財經學院,106
13093,獨立招生,女,財經學院,106
13094,獨立招生,女,財經學院,106
13095,獨立招生,女,財經學院,106
13096,獨立招生,女,財經學院,106
13097,獨立招生,女,財經學院,106
13098,獨立招生,男,財經學院,106
13099,獨立招生,男,財經學院,106
13100,獨立招生,男,財經學院,106
13101,獨立招生,男,財經學院,106
13102,獨立招生,男,財經學院,106
13103,獨立招生,男,財經學院,106
13104,獨立招生,女,財經學院,106
13105,獨立招生,女,財經學院,106
13106,獨立招生,女,財經學院,106
13107,獨立招生,女,財經學院,106
13108,獨立招生,女,財經學院,106
13109,獨立招生,女,財經學院,106
13110,獨立招生,男,財經學院,106
13111,獨立招生,男,財經學院,106
13112,獨立招生,女,財經學院,106
13113,獨立招生,女,財經學院,106
13114,獨立招生,女,財經學院,106
13115,獨立招生,女,財經學院,106
13116,獨立招生,女,財經學院,106
13117,獨立招生,女,財經學院,106
13118,獨立招生,女,財經學院,106
13119,獨立招生,女,財經學院,106
13120,獨立招生,女,財經學院,106
13121,獨立招生,女,財經學院,106
13122,獨立招生,男,財經學院,106
13123,獨立招生,男,財經學院,106
13124,獨立招生,女,財經學院,106
13125,獨立招生,女,財經學院,106
13126,獨立招生,女,財經學院,106
13127,獨立招生,女,財經學院,106
13128,獨立招生,女,財經學院,106
13129,獨立招生,女,財經學院,107
13130,獨立招生,女,財經學院,107
13131,獨立招生,女,財經學院,107
13132,獨立招生,女,財經學院,106
13133,獨立招生,男,財經學院,106
13134,獨立招生,男,財經學院,106
13135,獨立招生,女,管理學院,106
13136,獨立招生,女,管理學院,106
13137,獨立招生,女,財經學院,106
13138,獨立招生,女,財經學院,106
13139,獨立招生,男,財經學院,106
13140,獨立招生,女,財經學院,106
13141,獨立招生,女,財經學院,106
13142,獨立招生,女,財經學院,106
13143,獨立招生,女,財經學院,106
13144,獨立招生,女,財經學院,106
13145,獨立招生,女,財經學院,106
13146,獨立招生,女,財經學院,106
13147,獨立招生,女,財經學院,106
13148,獨立招生,女,財經學院,107
13149,獨立招生,女,財經學院,106
13150,獨立招生,女,財經學院,106
13151,獨立招生,女,財經學院,106
13152,獨立招生,女,財經學院,106
13153,獨立招生,男,財經學院,106
13154,獨立招生,男,財經學院,106
13155,獨立招生,女,財經學院,106
13156,獨立招生,女,財經學院,106
13157,獨立招生,女,財經學院,106
13158,獨立招生,女,財經學院,106
13159,獨立招生,女,財經學院,106
13160,獨立招生,女,財經學院,106
13161,獨立招生,女,財經學院,106
13162,獨立招生,男,財經學院,106
13163,獨立招生,男,財經學院,106
13164,獨立招生,女,財經學院,106
13165,獨立招生,女,財經學院,106
13166,獨立招生,女,財經學院,106
13167,獨立招生,女,財經學院,106
13168,獨立招生,女,財經學院,106
13169,獨立招生,女,財經學院,106
13170,獨立招生,女,財經學院,106
13171,獨立招生,女,財經學院,106
13172,獨立招生,男,財經學院,106
13173,獨立招生,女,財經學院,106
13174,獨立招生,女,財經學院,106
13175,獨立招生,女,財經學院,106
13176,獨立招生,女,財經學院,106
13177,獨立招生,女,財經學院,106
13178,獨立招生,女,財經學院,106
13179,獨立招生,女,財經學院,106
13180,獨立招生,男,財經學院,106
13181,獨立招生,男,財經學院,106
13182,獨立招生,男,財經學院,106
13183,獨立招生,男,財經學院,106
13184,獨立招生,男,財經學院,106
13185,獨立招生,女,財經學院,106
13186,獨立招生,女,財經學院,106
13187,獨立招生,女,財經學院,106
13188,退輔會甄試(外加),男,財經學院,106
13189,退輔會甄試(外加),男,財經學院,106
13190,退輔會甄試(外加),男,財經學院,106
13191,轉學考試,女,財經學院,106
13192,轉學考試,女,財經學院,106
13193,獨立招生,男,管理學院,108
13194,獨立招生,女,管理學院,108
13195,獨立招生,女,管理學院,108
13196,獨立招生,男,管理學院,108
13197,獨立招生,女,管理學院,108
13198,獨立招生,女,管理學院,108
13199,獨立招生,女,管理學院,108
13200,獨立招生,女,管理學院,108
13201,獨立招生,男,財經學院,108
13202,獨立招生,男,財經學院,108
13203,獨立招生,女,財經學院,108
13204,獨立招生,女,財經學院,108
13205,獨立招生,女,管理學院,108
13206,獨立招生,女,管理學院,108
13207,獨立招生,女,管理學院,108
13208,獨立招生,女,管理學院,108
13209,獨立招生,男,管理學院,108
13210,獨立招生,女,管理學院,109
13211,獨立招生,女,管理學院,108
13212,獨立招生,女,管理學院,108
13213,獨立招生,女,管理學院,108
13214,獨立招生,女,管理學院,108
13215,獨立招生,男,財經學院,108
13216,獨立招生,女,管理學院,108
13217,獨立招生,男,管理學院,108
13218,獨立招生,男,管理學院,109
13219,獨立招生,女,管理學院,108
13220,獨立招生,女,管理學院,106
13221,獨立招生,女,管理學院,106
13222,獨立招生,男,管理學院,106
13223,獨立招生,男,管理學院,106
13224,獨立招生,男,管理學院,106
13225,獨立招生,女,管理學院,106
13226,獨立招生,女,管理學院,106
13227,獨立招生,女,管理學院,106
13228,獨立招生,女,管理學院,106
13229,獨立招生,男,管理學院,106
13230,獨立招生,男,管理學院,106
13231,獨立招生,男,管理學院,106
13232,獨立招生,男,管理學院,106
13233,獨立招生,男,管理學院,106
13234,獨立招生,女,管理學院,108
13235,獨立招生,女,管理學院,108
13236,獨立招生,男,管理學院,106
13237,獨立招生,男,管理學院,106
13238,獨立招生,男,管理學院,106
13239,獨立招生,男,管理學院,106
13240,獨立招生,男,管理學院,106
13241,獨立招生,男,管理學院,106
13242,獨立招生,男,管理學院,106
13243,獨立招生,男,管理學院,106
13244,獨立招生,女,管理學院,106
13245,獨立招生,男,管理學院,106
13246,獨立招生,男,管理學院,106
13247,獨立招生,男,管理學院,106
13248,獨立招生,男,管理學院,106
13249,獨立招生,男,管理學院,106
13250,獨立招生,男,管理學院,106
13251,獨立招生,女,管理學院,106
13252,獨立招生,女,管理學院,106
13253,獨立招生,女,管理學院,106
13254,獨立招生,女,管理學院,106
13255,獨立招生,女,管理學院,106
13256,獨立招生,女,管理學院,106
13257,獨立招生,女,管理學院,106
13258,獨立招生,女,管理學院,106
13259,獨立招生,女,管理學院,106
13260,獨立招生,女,管理學院,106
13261,獨立招生,男,管理學院,106
13262,獨立招生,男,管理學院,106
13263,退輔會甄試(外加),男,管理學院,106
13264,退輔會甄試(外加),男,管理學院,106
13265,轉學考試,男,管理學院,106
13266,轉學考試,男,管理學院,106
13267,轉學考試,男,管理學院,106
13268,獨立招生,女,管理學院,106
13269,獨立招生,女,管理學院,106
13270,獨立招生,女,管理學院,106
13271,獨立招生,女,管理學院,106
13272,獨立招生,女,管理學院,106
13273,獨立招生,女,管理學院,106
13274,獨立招生,女,管理學院,106
13275,獨立招生,女,管理學院,106
13276,獨立招生,女,管理學院,106
13277,獨立招生,男,管理學院,106
13278,獨立招生,男,管理學院,106
13279,獨立招生,男,管理學院,106
13280,獨立招生,男,管理學院,106
13281,獨立招生,女,管理學院,106
13282,獨立招生,女,管理學院,106
13283,獨立招生,女,管理學院,106
13284,獨立招生,女,管理學院,106
13285,獨立招生,女,管理學院,106
13286,獨立招生,女,管理學院,106
13287,獨立招生,男,管理學院,106
13288,獨立招生,男,管理學院,106
13289,獨立招生,女,管理學院,106
13290,獨立招生,女,管理學院,106
13291,獨立招生,女,管理學院,106
13292,獨立招生,女,管理學院,106
13293,獨立招生,女,管理學院,106
13294,獨立招生,女,管理學院,106
13295,獨立招生,男,管理學院,106
13296,獨立招生,男,管理學院,106
13297,獨立招生,女,管理學院,106
13298,獨立招生,女,管理學院,106
13299,獨立招生,女,管理學院,106
13300,獨立招生,女,管理學院,106
13301,獨立招生,女,管理學院,106
13302,獨立招生,男,管理學院,106
13303,獨立招生,男,管理學院,106
13304,獨立招生,男,管理學院,106
13305,獨立招生,女,財經學院,106
13306,獨立招生,男,管理學院,106
13307,獨立招生,男,管理學院,106
13308,獨立招生,女,管理學院,108
13309,獨立招生,女,管理學院,108
13310,獨立招生,男,管理學院,108
13311,獨立招生,男,管理學院,108
13312,獨立招生,女,管理學院,108
13313,獨立招生,女,管理學院,108
13314,獨立招生,男,管理學院,108
13315,獨立招生,男,管理學院,108
13316,獨立招生,女,管理學院,108
13317,獨立招生,女,管理學院,108
13318,獨立招生,女,管理學院,109
13319,獨立招生,女,管理學院,108
13320,獨立招生,男,管理學院,108
13321,獨立招生,男,管理學院,108
13322,獨立招生,男,管理學院,108
13323,獨立招生,女,管理學院,108
13324,獨立招生,女,管理學院,108
13325,獨立招生,女,管理學院,108
13326,獨立招生,女,管理學院,108
13327,獨立招生,男,管理學院,108
13328,獨立招生,女,管理學院,108
13329,獨立招生,女,管理學院,108
13330,獨立招生,女,管理學院,108
13331,獨立招生,女,管理學院,108
13332,獨立招生,女,管理學院,108
13333,轉學考試,女,管理學院,108
13334,獨立招生,男,管理學院,109
13335,獨立招生,男,管理學院,107
13336,獨立招生,男,管理學院,107
13337,獨立招生,女,管理學院,106
13338,獨立招生,女,管理學院,106
13339,獨立招生,女,管理學院,106
13340,獨立招生,男,管理學院,106
13341,獨立招生,男,管理學院,106
13342,獨立招生,男,管理學院,106
13343,獨立招生,女,管理學院,106
13344,獨立招生,男,管理學院,106
13345,獨立招生,男,管理學院,106
13346,獨立招生,男,管理學院,106
13347,獨立招生,男,管理學院,106
13348,獨立招生,男,管理學院,106
13349,獨立招生,男,管理學院,106
13350,獨立招生,男,管理學院,106
13351,獨立招生,男,管理學院,106
13352,獨立招生,男,管理學院,106
13353,獨立招生,女,管理學院,106
13354,獨立招生,男,管理學院,106
13355,獨立招生,男,管理學院,106
13356,獨立招生,男,管理學院,106
13357,獨立招生,男,管理學院,106
13358,獨立招生,男,管理學院,106
13359,獨立招生,男,管理學院,106
13360,獨立招生,男,管理學院,106
13361,獨立招生,男,管理學院,106
13362,獨立招生,男,管理學院,106
13363,獨立招生,男,管理學院,107
13364,獨立招生,男,管理學院,107
13365,獨立招生,女,管理學院,106
13366,獨立招生,女,管理學院,106
13367,獨立招生,男,管理學院,106
13368,獨立招生,男,管理學院,106
13369,獨立招生,男,管理學院,106
13370,獨立招生,男,管理學院,106
13371,獨立招生,男,管理學院,106
13372,獨立招生,男,管理學院,106
13373,獨立招生,男,管理學院,106
13374,獨立招生,男,管理學院,106
13375,獨立招生,男,管理學院,107
13376,獨立招生,男,管理學院,107
13377,獨立招生,男,管理學院,106
13378,獨立招生,男,管理學院,106
13379,獨立招生,男,管理學院,106
13380,獨立招生,男,管理學院,106
13381,獨立招生,男,管理學院,106
13382,獨立招生,女,管理學院,106
13383,獨立招生,女,管理學院,106
13384,獨立招生,男,管理學院,106
13385,獨立招生,女,管理學院,106
13386,獨立招生,女,管理學院,106
13387,獨立招生,女,管理學院,106
13388,退輔會甄試(外加),女,管理學院,106
13389,退輔會甄試(外加),男,管理學院,106
13390,退輔會甄試(外加),男,管理學院,106
13391,退輔會甄試(外加),男,管理學院,106
13392,轉學考試,男,管理學院,107
13393,轉學考試,男,管理學院,107
13394,轉學考試,男,管理學院,106
13395,轉學考試,男,管理學院,106
13396,獨立招生,男,管理學院,109
13397,獨立招生,女,管理學院,106
13398,獨立招生,女,管理學院,106
13399,獨立招生,女,管理學院,106
13400,獨立招生,女,管理學院,106
13401,獨立招生,女,管理學院,106
13402,獨立招生,女,管理學院,106
13403,獨立招生,女,管理學院,106
13404,獨立招生,女,管理學院,106
13405,獨立招生,女,管理學院,107
13406,獨立招生,女,管理學院,106
13407,獨立招生,女,管理學院,106
13408,獨立招生,女,管理學院,106
13409,獨立招生,女,管理學院,106
13410,獨立招生,女,管理學院,106
13411,獨立招生,男,管理學院,106
13412,獨立招生,女,管理學院,107
13413,獨立招生,女,管理學院,106
13414,獨立招生,女,管理學院,108
13415,獨立招生,女,管理學院,106
13416,獨立招生,女,管理學院,106
13417,獨立招生,女,管理學院,106
13418,獨立招生,女,管理學院,106
13419,獨立招生,女,管理學院,106
13420,獨立招生,女,管理學院,106
13421,獨立招生,女,管理學院,106
13422,獨立招生,男,管理學院,106
13423,獨立招生,男,管理學院,106
13424,獨立招生,男,管理學院,106
13425,獨立招生,女,管理學院,106
13426,獨立招生,女,管理學院,106
13427,獨立招生,女,管理學院,106
13428,獨立招生,女,管理學院,108
13429,獨立招生,女,管理學院,106
13430,獨立招生,女,管理學院,106
13431,獨立招生,女,管理學院,106
13432,獨立招生,女,管理學院,106
13433,獨立招生,女,管理學院,107
13434,獨立招生,女,管理學院,106
13435,獨立招生,女,管理學院,106
13436,獨立招生,女,管理學院,106
13437,獨立招生,女,管理學院,106
