,Dept_Short,工作所在地點_境內區域,畢業滿_年
12406,進二技財金,台北市,5
12407,進二技財金,台北市,3
12408,進二技財金,台北市,5
12409,進二技財金,,5
12410,進二技財金,台北市,1
12411,進二技財金,,5
12412,進二技財金,新北市,3
12413,進二技財金,新北市,5
12414,進二技財金,台北市,3
12415,進二技財金,,1
12416,進二技財金,新北市,1
12417,進二技財金,新竹市,5
12418,進二技財金,台北市,3
12419,進二技財金,桃園市,5
12420,進二技財金,台北市,1
12421,進二技財金,台北市,3
12422,進二技財金,台北市,5
12423,進二技財金,桃園市,5
12424,進二技財金,桃園市,3
12425,進二技財金,,1
12426,進二技財金,台北市,1
12427,進二技財金,新北市,3
12428,進二技財金,台北市,5
12429,進二技財金,新北市,3
12430,進二技財金,,5
12431,進二技財金,台北市,1
12432,進二技財金,台北市,5
12433,進二技財金,台北市,3
12434,進二技財金,台北市,1
12435,進二技財金,台北市,5
12436,進二技財金,新北市,1
12437,進二技財金,新竹縣,5
12438,進二技財金,台北市,3
12439,進二技財金,新北市,5
12440,進二技財金,,1
12441,進二技財金,新北市,3
12442,進二技財金,桃園市,5
12443,進二技財金,桃園市,1
12444,進二技財金,,1
12445,進二技財金,桃園市,5
12446,進二技財稅,新北市,1
12447,進二技財稅,新北市,3
12448,進二技財稅,台北市,5
12449,進二技財稅,桃園市,5
12450,進二技財稅,台北市,1
12451,進二技財稅,台北市,5
12452,進二技財稅,桃園市,3
12453,進二技財稅,桃園市,1
12454,二技財稅,台北市,1
12455,二技財稅,新北市,5
12456,進二技財稅,,5
12457,進二技財稅,台北市,1
12458,進二技財稅,台中市,5
12459,進二技財稅,台北市,1
12460,進二技財稅,台北市,5
12461,進二技財稅,台北市,3
12462,進二技財稅,新竹縣,3
12463,進二技財稅,新北市,1
12464,進二技財稅,新竹市,5
12465,進二技財稅,新北市,3
12466,進二技財稅,新北市,1
12467,進二技財稅,新北市,5
12468,進二技財稅,台北市,5
12469,進二技財稅,台北市,3
12470,進二技財稅,台北市,1
12471,進二技財稅,,3
12472,進二技財稅,台北市,1
12473,進二技財稅,台北市,5
12474,進二技財稅,基隆市,5
12475,進二技財稅,桃園市,3
12476,進二技財稅,桃園市,1
12477,進二技財稅,台北市,3
12478,進二技財稅,台北市,5
12479,進二技財稅,台北市,1
12480,進二技財稅,,5
12481,進二技財稅,台北市,5
12482,進二技財稅,台北市,3
12483,進二技財稅,台北市,1
12484,進二技財稅,,1
12485,進二技財稅,台北市,3
12486,進二技財稅,台北市,5
12487,進二技財稅,新北市,3
12488,進二技財稅,新北市,1
12489,進二技財稅,新北市,5
12490,進二技財稅,台北市,3
12491,進二技財稅,台北市,5
12492,進二技財稅,台北市,1
12493,進二技財稅,桃園市,1
12494,進二技財稅,台中市,5
12495,進二技財稅,台北市,1
12496,進二技財稅,新北市,3
12497,進二技財稅,台中市,5
12498,進二技財稅,台北市,1
12499,進二技財稅,桃園市,5
12500,進二技財稅,台北市,3
12501,進二技財稅,新北市,1
12502,進二技財稅,新北市,3
12503,進二技財稅,新北市,5
12504,進二技財稅,台北市,5
12505,進二技財稅,台北市,1
12506,進二技財稅,基隆市,5
12507,進二技財稅,台北市,1
12508,進二技財稅,新北市,5
12509,進二技財稅,台北市,3
12510,進二技財稅,屏東縣,1
12511,進二技財稅,桃園市,5
12512,進二技財稅,,3
12513,進二技財稅,台北市,1
12514,進二技財稅,台北市,3
12515,進二技財稅,,5
12516,進二技財稅,台北市,5
12517,進二技財稅,新北市,3
12518,進二技財稅,台北市,1
12519,進二技財稅,新北市,3
12520,進二技財稅,新北市,5
12521,進二技財稅,新北市,1
12522,進二技財稅,台北市,3
12523,進二技財稅,台北市,5
12524,進二技財稅,台北市,1
12525,進二技財稅,桃園市,5
12526,進二技財稅,台北市,1
12527,進二技財稅,台北市,3
12528,進二技財稅,台北市,3
12529,進二技財稅,台北市,5
12530,進二技財稅,台北市,1
12531,進二技財稅,台北市,5
12532,進二技財稅,台北市,3
12533,進二技財稅,,1
12534,進二技財稅,新北市,5
12535,進二技財稅,新北市,1
12536,進二技財稅,新北市,3
12537,進二技財稅,新北市,5
12538,進二技財稅,台北市,1
12539,進二技財稅,,3
12540,進二技財稅,新北市,5
12541,進二技財稅,台北市,1
12542,進二技國商,,5
12543,進二技國商,台北市,3
12544,進二技國商,台北市,1
12545,進二技國商,新北市,1
12546,進二技國商,新北市,1
12547,進二技國商,台北市,1
12548,進二技國商,台北市,5
12549,進二技國商,台北市,3
12550,進二技國商,台北市,5
12551,進二技國商,台北市,1
12552,進二技國商,台北市,5
12553,進二技國商,台北市,3
12554,進二技國商,台北市,3
12555,進二技國商,台北市,1
12556,進二技國商,,1
12557,進二技國商,,3
12558,進二技國商,台北市,3
12559,進二技國商,台北市,3
12560,進二技國商,新北市,5
12561,進二技國商,,1
12562,進二技國商,台北市,5
12563,進二技國商,台北市,3
12564,進二技國商,,1
12565,進二技國商,台北市,3
12566,進二技國商,,3
12567,進二技國商,台北市,3
12568,進二技國商,台北市,5
12569,進二技國商,台北市,3
12570,進二技國商,台北市,1
12571,進二技國商,新北市,1
12572,進二技國商,台北市,1
12573,進二技國商,,3
12574,進二技國商,,1
12575,進二技國商,台北市,3
12576,進二技國商,台北市,1
12577,進二技國商,台北市,5
12578,進二技國商,台北市,3
12579,進二技國商,台北市,5
12580,進二技國商,台北市,1
12581,進二技國商,台北市,1
12582,進二技國商,台北市,3
12583,進二技國商,新北市,1
12584,進二技國商,桃園市,5
12585,進二技國商,,5
12586,進二技國商,新北市,3
12587,進二技國商,,1
12588,進二技國商,台北市,1
12589,進二技國商,台北市,3
12590,進二技國商,台北市,1
12591,進二技國商,台北市,3
12592,進二技國商,,3
12593,進二技國商,桃園市,1
12594,進二技國商,新北市,3
12595,進二技國商,新北市,1
12596,進二技國商,台北市,1
12597,進二技國商,台北市,1
12598,進二技國商,,3
12599,進二技國商,台北市,1
12600,進二技國商,台北市,5
12601,進二技國商,台北市,1
12602,進二技國商,台北市,3
12603,進二技國商,台北市,5
12604,進二技國商,台北市,3
12605,進二技國商,台北市,1
12606,進二技國商,台北市,3
12607,進二技國商,台北市,1
12608,進二技國商,台北市,3
12609,進二技國商,台北市,1
12610,進二技國商,台北市,3
12611,進二技國商,台北市,1
12612,進二技國商,台北市,5
12613,進二技國商,,1
12614,進二技國商,台北市,5
12615,進二技國商,台北市,3
12616,進二技國商,台北市,1
12617,進二技國商,台北市,1
12618,進二技國商,台北市,5
12619,進二技國商,桃園市,3
12620,進二技國商,桃園市,1
12621,二技資管,,1
12622,進二技國商,新北市,3
12623,進二技國商,新北市,1
12624,進二技國商,台北市,1
12625,進二技國商,台北市,1
12626,進二技國商,新北市,5
12627,進二技國商,宜蘭縣,3
12628,進二技國商,宜蘭縣,5
12629,進二技國商,宜蘭縣,1
12630,進二技國商,桃園市,3
12631,進二技國商,台北市,3
12632,進二技國商,台北市,5
12633,進二技國商,新北市,1
12634,進二技國商,台北市,1
12635,進二技國商,台北市,3
12636,進二技國商,新北市,1
12637,進二技國商,台北市,5
12638,進二技國商,新北市,3
12639,進二技國商,台北市,1
12640,進二技國商,新北市,5
12641,進二技國商,台北市,3
12642,進二技國商,彰化縣,5
12643,進二技國商,宜蘭縣,1
12644,進二技國商,台北市,1
12645,進二技國商,台北市,3
12646,進二技國商,台北市,5
12647,進二技國商,台北市,3
12648,進二技國商,台北市,1
12649,進二技國商,台北市,5
12650,進四技企管,,1
12651,進四技企管,新北市,3
12652,進四技企管,新北市,1
12653,進四技企管,台北市,1
12654,進四技企管,新北市,3
12655,進四技企管,台北市,3
12656,進四技企管,新北市,3
12657,進四技企管,,1
12658,四技創科,台北市,1
12659,進四技企管,台北市,3
12660,進四技企管,台北市,1
12661,進四技企管,台北市,3
12662,進四技企管,台北市,1
12663,進四技企管,新北市,1
12664,進四技企管,新北市,3
12665,進四技企管,台北市,1
12666,進四技企管,台北市,1
12667,進四技企管,,1
12668,進四技企管,台北市,3
12669,進四技企管,台北市,1
12670,進四技企管,台北市,3
12671,進四技企管,台北市,3
12672,進四技企管,台北市,1
12673,進四技企管,台北市,3
12674,進四技企管,台北市,1
12675,進四技企管,新北市,3
12676,四技企管,新北市,1
12677,進四技企管,台北市,3
12678,進四技企管,,1
12679,進四技企管,新北市,1
12680,進四技企管,新北市,1
12681,進四技企管,,1
12682,四技企管,新北市,1
12683,進四技企管,新北市,3
12684,進四技企管,新北市,1
12685,進四技企管,台北市,3
12686,進四技企管,台北市,1
12687,進四技企管,台北市,3
12688,進四技企管,台北市,3
12689,進四技企管,,1
12690,進四技企管,新北市,3
12691,進四技企管,,1
12692,進四技企管,台北市,1
12693,進二技企管,新北市,3
12694,進二技企管,新北市,1
12695,進二技企管,台北市,1
12696,進二技企管,新北市,1
12697,進二技企管,台北市,1
12698,進二技企管,台北市,5
12699,進二技企管,台北市,5
12700,進二技企管,桃園市,1
12701,進二技企管,台北市,1
12702,進二技企管,新北市,1
12703,進二技企管,花蓮縣,5
12704,進二技企管,新北市,1
12705,進二技企管,台北市,3
12706,進二技企管,台北市,1
12707,進二技企管,台北市,1
12708,進二技企管,新北市,3
12709,進二技企管,新北市,1
12710,進二技企管,台北市,3
12711,進二技企管,台北市,5
12712,進二技企管,新北市,1
12713,進二技企管,台北市,1
12714,進二技企管,台北市,5
12715,進二技企管,台北市,1
12716,進二技企管,新北市,1
12717,進二技企管,台北市,3
12718,進二技企管,台北市,3
12719,進二技企管,台北市,1
12720,進二技企管,高雄市,1
12721,進二技企管,台北市,1
12722,進二技企管,台北市,1
12723,進二技企管,,5
12724,進二技企管,台北市,1
12725,進二技企管,台北市,1
12726,進二技企管,台北市,3
12727,進二技企管,台北市,5
12728,進二技企管,新北市,1
12729,進二技企管,台北市,1
12730,進二技企管,台北市,5
12731,進二技企管,台北市,1
12732,進二技企管,台北市,1
12733,進二技企管,台北市,1
12734,進二技企管,桃園市,5
12735,進二技企管,桃園市,3
12736,進二技企管,台北市,1
12737,進二技企管,,1
12738,進二技企管,台北市,3
12739,進二技企管,台北市,5
12740,進二技企管,台北市,1
12741,進二技企管,,1
12742,進二技企管,台北市,3
12743,進二技企管,台北市,1
12744,進二技企管,桃園市,3
12745,進二技企管,桃園市,5
12746,進二技企管,新北市,1
12747,進二技企管,台北市,1
12748,進二技企管,新北市,5
12749,進二技企管,桃園市,3
12750,進二技企管,桃園市,5
12751,進二技企管,桃園市,1
12752,進二技企管,新北市,1
12753,進二技企管,新北市,1
12754,進二技企管,台北市,1
12755,進二技企管,台北市,5
12756,進二技企管,,1
12757,進二技企管,新北市,1
12758,進二技企管,,5
12759,進二技企管,台北市,1
12760,進二技企管,新北市,5
12761,進二技企管,新北市,1
12762,進二技企管,桃園市,5
12763,進二技企管,桃園市,3
12764,進二技企管,桃園市,1
12765,進二技企管,台北市,3
12766,進二技企管,新北市,1
12767,進二技企管,台北市,5
12768,進二技企管,,5
12769,進二技企管,桃園市,1
12770,進二技企管,,1
12771,進二技企管,桃園市,3
12772,進二技企管,桃園市,5
12773,進二技企管,台北市,3
12774,進二技企管,新北市,5
12775,進二技企管,,1
12776,進二技企管,桃園市,3
12777,進二技企管,台北市,1
12778,進二技企管,桃園市,5
12779,進二技企管,,5
12780,進二技企管,新北市,3
12781,進二技企管,台北市,3
12782,進二技企管,台北市,1
12783,進二技企管,台北市,1
12784,進二技企管,台北市,5
12785,進二技企管,台北市,1
12786,進二技企管,,1
12787,進二技企管,台北市,3
12788,進二技企管,新北市,3
12789,進二技企管,新北市,1
12790,進二技企管,台北市,5
12791,進二技企管,台北市,1
12792,進二技企管,新竹市,5
12793,進二技企管,台北市,1
12794,進二技企管,台北市,3
12795,進二技企管,台北市,1
12796,進二技企管,台北市,1
12797,進二技企管,新北市,3
12798,進二技企管,新北市,3
12799,進二技企管,台北市,5
12800,進二技企管,台北市,1
12801,進二技企管,新北市,5
12802,進二技企管,台北市,1
12803,進四技資管,台北市,3
12804,進四技資管,台北市,1
12805,進四技資管,新北市,1
12806,進四技資管,新北市,3
12807,進四技資管,新北市,3
12808,進四技資管,台北市,3
12809,進四技資管,台北市,1
12810,進四技資管,台北市,3
12811,進四技資管,,1
12812,進四技資管,,3
12813,進四技資管,台北市,3
12814,進四技資管,台北市,1
12815,進四技資管,,1
12816,進四技資管,新北市,3
12817,進四技資管,台北市,1
12818,進四技資管,台北市,3
12819,進四技資管,台北市,1
12820,進四技資管,台北市,3
12821,進四技資管,台北市,1
12822,進四技資管,台北市,3
12823,進四技資管,,1
12824,進四技資管,台北市,1
12825,進四技資管,台北市,3
12826,進四技資管,台北市,1
12827,進四技資管,,1
12828,進四技資管,新北市,3
12829,進四技資管,台北市,3
12830,進四技資管,台北市,1
12831,進四技資管,台北市,3
12832,進四技資管,台北市,1
12833,進四技資管,高雄市,3
12834,進四技資管,,3
12835,進四技資管,,1
12836,進四技資管,台北市,1
12837,進四技資管,台北市,3
12838,進四技資管,,3
12839,四技資管,,1
12840,進四技資管,台北市,1
12841,進四技資管,新北市,3
12842,進四技資管,新北市,1
12843,進四技資管,新北市,3
12844,進四技資管,台北市,3
12845,進四技資管,台北市,3
12846,進四技資管,台北市,1
12847,進二技資管,台北市,1
12848,進二技資管,台北市,3
12849,進二技資管,台北市,1
12850,進二技資管,新北市,1
12851,進二技資管,台北市,5
12852,進二技資管,台北市,1
12853,進二技資管,台北市,3
12854,進二技資管,新北市,3
12855,進二技資管,台北市,1
12856,進二技資管,桃園市,3
12857,進二技資管,桃園市,5
12858,進二技資管,台北市,1
12859,進二技資管,台北市,3
12860,進二技資管,台北市,1
12861,進二技資管,台北市,3
12862,進二技資管,,5
12863,進二技資管,台北市,1
12864,進二技資管,台北市,3
12865,進二技資管,桃園市,1
12866,進二技資管,台北市,1
12867,進二技資管,台北市,3
12868,進二技資管,台北市,1
12869,進二技資管,台北市,5
12870,進二技資管,台北市,3
12871,進二技資管,台北市,1
12872,進二技資管,台北市,5
12873,進二技資管,台北市,1
12874,進二技資管,台北市,5
12875,進二技資管,新北市,1
12876,進二技資管,台北市,3
12877,進二技資管,台北市,1
12878,進二技資管,台北市,3
12879,進二技資管,台北市,1
12880,進二技資管,台北市,5
12881,進二技資管,台北市,3
12882,進二技資管,台北市,1
12883,進二技資管,台北市,3
12884,進二技資管,台北市,1
12885,進二技資管,台北市,3
12886,進二技資管,台北市,1
12887,進二技資管,台北市,1
12888,進二技資管,台北市,3
12889,進二技資管,新北市,1
12890,進二技資管,台北市,3
12891,進二技資管,台北市,5
12892,進二技資管,台北市,1
12893,進二技資管,台北市,5
12894,進二技資管,台北市,3
12895,進二技資管,台北市,1
12896,進二技資管,台北市,1
12897,進二技資管,新竹市,5
12898,進二技資管,台北市,3
12899,進二技資管,台北市,1
12900,進二技資管,台北市,3
12901,進二技資管,台北市,5
12902,進二技資管,台北市,3
12903,進二技資管,新北市,1
12904,進二技資管,桃園市,5
12905,進二技資管,台北市,1
12906,進二技資管,台北市,3
12907,進二技資管,台北市,1
12908,進二技資管,台北市,1
12909,進二技資管,台北市,3
12910,進二技資管,台北市,5
12911,進二技資管,新北市,1
12912,進二技資管,台北市,3
12913,進二技資管,台北市,5
12914,進二技資管,新北市,3
12915,進二技資管,台北市,5
12916,進二技資管,台北市,1
12917,進二技資管,台北市,5
12918,進二技資管,台北市,3
12919,進二技應外,雲林縣,3
12920,進二技應外,台中市,1
12921,進二技應外,桃園市,1
12922,進二技應外,台北市,1
12923,進二技應外,桃園市,1
12924,進二技應外,桃園市,3
12925,進二技應外,台北市,5
12926,進二技應外,台北市,1
12927,進二技應外,台北市,1
12928,進二技應外,台北市,1
12929,進二技應外,台北市,3
12930,進二技應外,台北市,3
12931,進二技應外,,1
12932,進二技應外,台中市,1
12933,進二技應外,台中市,3
12934,進二技應外,,5
12935,進二技應外,台北市,3
12936,進二技應外,台北市,1
12937,進二技應外,台北市,3
12938,進二技應外,台北市,1
12939,進二技應外,台北市,5
12940,進二技應外,台中市,1
12941,進二技應外,台北市,1
12942,進二技應外,新北市,3
12943,進二技應外,台北市,1
12944,進二技應外,新北市,1
12945,進二技應外,桃園市,5
12946,進二技應外,台北市,1
12947,進二技應外,,1
12948,進二技應外,台北市,1
12949,進二技應外,台北市,1
12950,進二技應外,台北市,3
12951,進二技應外,新北市,1
12952,進二技應外,,1
12953,進二技應外,桃園市,5
12954,進二技應外,桃園市,1
12955,進二技應外,桃園市,3
12956,進二技應外,台北市,1
12957,進二技應外,台北市,1
12958,進二技應外,台北市,1
12959,進二技應外,新北市,1
12960,進二技應外,台北市,1
12961,進二技應外,台北市,3
12962,進二技應外,台北市,3
12963,進二技應外,台北市,1
12964,進二技應外,台北市,3
12965,進二技應外,台北市,1
12966,進二技應外,,3
12967,進二技應外,新北市,1
12968,進二技應外,台北市,3
12969,進二技應外,台北市,3
12970,進二技應外,新北市,1
12971,進二技應外,台北市,5
12972,進二技應外,台北市,1
12973,進二技應外,台北市,1
12974,進四技會資,台北市,1
12975,進四技會資,台北市,3
12976,進四技會資,台北市,3
12977,進四技會資,新北市,1
12978,四技會資,台北市,1
12979,四技會資,台北市,1
12980,四技會資,台北市,1
12981,進四技會資,台北市,3
12982,進四技會資,桃園市,1
12983,四技會資,台北市,1
12984,四技會資,台北市,1
12985,進四技會資,台北市,1
12986,進四技會資,台北市,1
12987,進四技會資,台北市,1
12988,進二技會資,,3
12989,進二技會資,,1
12990,進二技會資,新北市,3
12991,進二技會資,新北市,5
12992,進二技會資,新北市,1
12993,進二技會資,新北市,3
12994,進二技會資,台北市,1
12995,進二技會資,台北市,1
12996,進二技會資,新北市,1
12997,進二技會資,新北市,1
12998,進二技會資,,5
12999,進二技會資,台北市,5
13000,進二技會資,台北市,3
13001,進二技會資,新北市,3
13002,進二技會資,新北市,1
13003,進二技會資,台北市,5
13004,進二技會資,台北市,3
13005,進二技會資,台北市,1
13006,進二技會資,台北市,5
13007,進二技會資,台北市,3
13008,進二技會資,台北市,1
13009,進二技會資,,1
13010,進二技會資,台北市,3
13011,進二技會資,新北市,5
13012,進二技會資,台北市,1
13013,進二技會資,新北市,1
13014,進二技會資,台北市,1
13015,進二技會資,台北市,1
13016,進二技會資,台北市,1
13017,進二技會資,新北市,5
13018,進二技會資,,3
13019,進二技會資,新北市,5
13020,進二技會資,台北市,3
13021,進二技會資,台北市,1
13022,進四技財金,台北市,1
13023,進四技財金,台北市,3
13024,進四技財金,新北市,1
13025,進四技財金,台北市,3
13026,進四技財金,,3
13027,進四技財金,台北市,1
13028,進四技財金,,1
13029,進四技財金,台北市,1
13030,進四技財金,台北市,3
13031,進四技財金,台北市,1
13032,進四技財金,,3
13033,進四技財金,台北市,1
13034,進二技財金,台北市,1
13035,進二技財金,台北市,1
13036,進二技財金,台北市,1
13037,進二技財金,台北市,1
13038,進二技財金,台北市,1
13039,進二技財金,台北市,3
13040,進二技財金,新北市,1
13041,進二技財金,新北市,3
13042,進二技財金,台北市,1
13043,進二技財金,新北市,5
13044,進二技財金,新北市,3
13045,進二技財金,新北市,1
13046,進二技財金,台北市,1
13047,進二技財金,,3
13048,進二技財金,,1
13049,進二技財金,新竹市,1
13050,進二技財金,台北市,3
13051,進二技財金,台北市,1
13052,進二技財金,台北市,3
13053,進二技財金,台北市,1
13054,進二技財金,台北市,1
13055,進二技財金,台北市,1
13056,進二技財金,台北市,1
13057,進二技財金,桃園市,1
13058,進二技財金,桃園市,3
13059,進二技財金,新北市,1
13060,進二技財金,,1
13061,進二技財金,台北市,1
13062,進二技財金,台北市,1
13063,進二技財金,,1
13064,進二技財金,新北市,1
13065,進二技財稅,新北市,1
13066,進二技財稅,台北市,5
13067,二技財稅,台北市,5
13068,二技財稅,台北市,3
13069,進二技財稅,台中市,5
13070,進二技財稅,台北市,1
13071,進二技財稅,新北市,1
13072,進二技財稅,新北市,1
13073,進二技財稅,台北市,1
13074,進二技財稅,台北市,3
13075,進二技財稅,台北市,3
13076,進二技財稅,台北市,1
13077,進二技財稅,台北市,5
13078,進二技財稅,台北市,3
13079,進二技財稅,台北市,5
13080,進二技財稅,,1
13081,進二技財稅,新北市,3
13082,進二技財稅,新北市,1
13083,進二技財稅,新北市,1
13084,進二技財稅,新北市,5
13085,進二技財稅,新北市,1
13086,進二技財稅,台北市,5
13087,進二技財稅,新北市,1
13088,進二技財稅,台北市,5
13089,進二技財稅,新北市,1
13090,進二技財稅,台北市,3
13091,進二技財稅,,5
13092,進二技財稅,台北市,1
13093,進二技財稅,台北市,5
13094,二技財稅,桃園市,1
13095,二技財稅,台北市,5
13096,進二技財稅,台北市,1
13097,進二技財稅,台北市,5
13098,進二技財稅,桃園市,1
13099,進二技財稅,桃園市,5
13100,進二技財稅,台北市,1
13101,二技財稅,台北市,1
13102,二技財稅,台北市,3
13103,二技財稅,新北市,5
13104,進二技財稅,台北市,1
13105,進二技財稅,台北市,5
13106,進二技財稅,台北市,3
13107,進二技財稅,台北市,1
13108,進二技財稅,新北市,5
13109,進二技財稅,新北市,1
13110,進二技財稅,桃園市,5
13111,進二技財稅,台北市,1
13112,進二技財稅,台北市,5
13113,進二技財稅,台北市,3
13114,進二技財稅,台北市,1
13115,進二技財稅,新北市,5
13116,進二技財稅,新北市,5
13117,進二技財稅,台北市,1
13118,進二技財稅,台北市,1
13119,進二技財稅,台北市,1
13120,進二技財稅,台北市,1
13121,進二技財稅,,1
13122,進二技財稅,台北市,5
13123,進二技財稅,台北市,1
13124,進二技國商,台北市,3
13125,進二技國商,,1
13126,進二技國商,,3
13127,進二技國商,台北市,1
13128,進二技國商,,1
13129,進二技國商,新北市,1
13130,進二技國商,新北市,3
13131,進二技國商,台北市,3
13132,進二技國商,台北市,1
13133,進二技國商,,1
13134,進二技國商,台北市,3
13135,二技企管,台北市,1
13136,二技企管,台北市,3
13137,進二技國商,,1
13138,進二技國商,台北市,3
13139,進二技國商,,1
13140,進二技國商,台北市,3
13141,進二技國商,台北市,1
13142,進二技國商,,1
13143,進二技國商,台北市,3
13144,進二技國商,台北市,1
13145,進二技國商,台北市,5
13146,進二技國商,台北市,1
13147,進二技國商,台北市,5
13148,進二技國商,台北市,1
13149,進二技國商,桃園市,5
13150,進二技國商,,1
13151,進二技國商,台北市,1
13152,進二技國商,新北市,3
13153,進二技國商,台北市,3
13154,進二技國商,台北市,1
13155,進二技國商,新北市,3
13156,進二技國商,台北市,1
13157,進二技國商,台北市,5
13158,進二技國商,台北市,1
13159,進二技國商,台北市,1
13160,進二技國商,台北市,3
13161,進二技國商,台北市,1
13162,進二技國商,桃園市,3
13163,進二技國商,桃園市,1
13164,進二技國商,新竹市,5
13165,進二技國商,桃園市,3
13166,進二技國商,桃園市,1
13167,進二技國商,台北市,1
13168,進二技國商,新北市,1
13169,進二技國商,台北市,1
13170,進二技國商,台北市,1
13171,進二技國商,台北市,3
13172,進二技國商,,1
13173,進二技國商,新北市,1
13174,進二技國商,台北市,5
13175,進二技國商,台北市,1
13176,進二技國商,新北市,3
13177,進二技國商,台北市,1
13178,進二技國商,台北市,5
13179,進二技國商,,1
13180,進二技國商,新北市,3
13181,進二技國商,新北市,1
13182,進二技國商,桃園市,5
13183,進二技國商,,3
13184,進二技國商,台北市,1
13185,進二技國商,台北市,1
13186,進二技國商,新北市,1
13187,進二技國商,新北市,3
13188,進二技國商,雲林縣,1
13189,進二技國商,雲林縣,5
13190,進二技國商,雲林縣,3
13191,進二技國商,台北市,3
13192,進二技國商,,1
13193,四技企管,宜蘭縣,1
13194,四技企管,台北市,1
13195,進四技企管,新北市,1
13196,四技企管,,1
13197,四技企管,台北市,1
13198,進四技企管,台北市,1
13199,進四技企管,台北市,1
13200,進四技企管,新北市,1
13201,四技財稅,台北市,3
13202,四技財稅,,1
13203,四技財稅,新竹縣,3
13204,四技財稅,台北市,1
13205,進四技企管,,1
13206,進四技企管,台北市,1
13207,進四技企管,新北市,3
13208,進四技企管,,1
13209,進四技企管,新北市,1
13210,進四技企管,台北市,1
13211,進四技企管,台北市,1
13212,進四技企管,台北市,3
13213,進四技企管,新北市,1
13214,進四技企管,台北市,1
13215,四技商務,,1
13216,四技企管,台北市,1
13217,進四技企管,台北市,1
13218,進四技企管,桃園市,1
13219,進四技企管,桃園市,1
13220,進二技企管,台北市,3
13221,進二技企管,台北市,1
13222,進二技企管,台北市,1
13223,進二技企管,台北市,5
13224,進二技企管,台北市,3
13225,進二技企管,台北市,1
13226,進二技企管,台北市,3
13227,進二技企管,台北市,1
13228,進二技企管,台北市,3
13229,進二技企管,台北市,3
13230,進二技企管,台北市,1
13231,進二技企管,新北市,1
13232,進二技企管,台北市,3
13233,進二技企管,台北市,1
13234,進二技企管,,3
13235,進二技企管,,1
13236,進二技企管,台北市,1
13237,進二技企管,新北市,3
13238,進二技企管,台北市,3
13239,進二技企管,台北市,1
13240,進二技企管,台北市,5
13241,進二技企管,台北市,1
13242,進二技企管,桃園市,3
13243,進二技企管,新北市,1
13244,進二技企管,台中市,3
13245,進二技企管,台北市,1
13246,進二技企管,台北市,3
13247,進二技企管,台北市,3
13248,進二技企管,,1
13249,進二技企管,新北市,3
13250,進二技企管,台北市,1
13251,進二技企管,新北市,1
13252,進二技企管,新北市,3
13253,進二技企管,桃園市,1
13254,進二技企管,桃園市,3
13255,進二技企管,台北市,1
13256,進二技企管,台北市,3
13257,進二技企管,雲林縣,3
13258,進二技企管,台北市,1
13259,進二技企管,台北市,3
13260,進二技企管,台北市,1
13261,進二技企管,新北市,1
13262,進二技企管,台北市,3
13263,進二技企管,新北市,1
13264,進二技企管,台北市,3
13265,進二技企管,,1
13266,進二技企管,台北市,3
13267,進二技企管,,3
13268,進二技企管,新北市,1
13269,進二技企管,台北市,3
13270,進二技企管,基隆市,1
13271,進二技企管,基隆市,3
13272,進二技企管,新北市,3
13273,進二技企管,台北市,3
13274,進二技企管,,1
13275,進二技企管,,3
13276,進二技企管,台北市,1
13277,進二技企管,台北市,3
13278,進二技企管,,1
13279,進二技企管,台北市,1
13280,進二技企管,新北市,3
13281,進二技企管,台北市,1
13282,進二技企管,台北市,1
13283,進二技企管,新北市,3
13284,進二技企管,台北市,3
13285,進二技企管,台北市,1
13286,進二技企管,台北市,3
13287,進二技企管,台北市,3
13288,進二技企管,台北市,1
13289,進二技企管,台北市,3
13290,進二技企管,新北市,1
13291,進二技企管,,3
13292,進二技企管,台北市,1
13293,進二技企管,新北市,1
13294,進二技企管,台北市,3
13295,進二技企管,新北市,1
13296,進二技企管,台北市,3
13297,進二技企管,新北市,3
13298,進二技企管,新北市,1
13299,進二技企管,台北市,3
13300,進二技企管,,5
13301,進二技企管,桃園市,3
13302,進二技企管,台北市,3
13303,進二技企管,新北市,5
13304,進二技企管,台北市,1
13305,進二技財稅,,1
13306,進二技企管,新北市,3
13307,進二技企管,台北市,1
13308,進四技資管,台北市,3
13309,進四技資管,台北市,1
13310,進四技資管,,3
13311,進四技資管,新北市,1
13312,進四技資管,,1
13313,進四技資管,台北市,3
13314,四技資管,台北市,1
13315,四技資管,桃園市,3
13316,進四技資管,新北市,1
13317,進四技資管,桃園市,3
13318,四技資管,台北市,1
13319,進四技資管,,1
13320,進四技資管,台北市,1
13321,進四技資管,台北市,1
13322,進四技資管,台北市,3
13323,進四技資管,台北市,1
13324,進四技資管,新北市,1
13325,進四技資管,新北市,3
13326,進四技資管,台北市,1
13327,四技資管,台北市,1
13328,進四技資管,台北市,1
13329,進四技資管,台北市,1
13330,進四技資管,花蓮縣,3
13331,進四技資管,台北市,1
13332,進四技資管,桃園市,1
13333,四技資管,桃園市,3
13334,進四技資管,台北市,1
13335,進二技資管,台南市,3
13336,進二技資管,桃園市,1
13337,進二技資管,新北市,1
13338,進二技資管,台北市,3
13339,進二技資管,新北市,5
13340,進二技資管,台北市,1
13341,進二技資管,台北市,5
