,Status,Dept_Short,End_Year,Edu_Short,畢業滿_年
6007,畢業,二技數媒,105,日二技,3
6008,畢業,二技數媒,105,日二技,1
6009,畢業,二技數媒,105,日二技,5
6010,畢業,二技數媒,105,日二技,1
6011,畢業,二技數媒,105,日二技,3
6012,畢業,二技數媒,105,日二技,5
6013,畢業,二技數媒,105,日二技,5
6014,畢業,二技數媒,105,日二技,1
6015,畢業,二技數媒,105,日二技,3
6016,畢業,二技數媒,105,日二技,1
6017,畢業,二技數媒,105,日二技,3
6018,畢業,二技數媒,105,日二技,1
6019,畢業,二技數媒,105,日二技,5
6020,畢業,二技數媒,105,日二技,3
6021,畢業,二技數媒,105,日二技,5
6022,畢業,二技數媒,105,日二技,1
6023,畢業,二技數媒,105,日二技,3
6024,畢業,二技數媒,105,日二技,1
6025,畢業,二技數媒,105,日二技,3
6026,畢業,二技數媒,105,日二技,1
6027,畢業,二技數媒,105,日二技,5
6028,畢業,二技數媒,105,日二技,3
6029,畢業,二技數媒,105,日二技,1
6030,畢業,二技數媒,105,日二技,5
6031,畢業,二技數媒,105,日二技,1
6032,畢業,二技數媒,105,日二技,1
6033,畢業,二技數媒,105,日二技,5
6034,畢業,二技數媒,105,日二技,1
6035,畢業,二技數媒,105,日二技,5
6036,畢業,二技數媒,105,日二技,3
6037,畢業,二技數媒,105,日二技,1
6038,畢業,二技數媒,105,日二技,1
6039,畢業,二技數媒,105,日二技,3
6040,畢業,二技數媒,105,日二技,1
6041,畢業,二技數媒,105,日二技,5
6042,畢業,二技數媒,105,日二技,3
6043,畢業,二技數媒,105,日二技,1
6044,畢業,二技數媒,105,日二技,5
6045,畢業,二技數媒,105,日二技,3
6046,畢業,二技數媒,105,日二技,1
6047,畢業,二技數媒,105,日二技,1
6048,畢業,二技數媒,105,日二技,1
6049,畢業,二技數媒,105,日二技,1
6050,畢業,二技數媒,106,日二技,3
6051,畢業,二技數媒,105,日二技,3
6052,畢業,二技數媒,105,日二技,1
6053,畢業,二技數媒,105,日二技,5
6054,畢業,二技數媒,105,日二技,1
6055,畢業,二技數媒,105,日二技,3
6056,畢業,二技數媒,105,日二技,3
6057,畢業,二技數媒,105,日二技,1
6058,畢業,二技數媒,105,日二技,5
6059,畢業,二技數媒,105,日二技,5
6060,畢業,二技數媒,105,日二技,1
6061,畢業,二技數媒,105,日二技,3
6062,畢業,二技數媒,105,日二技,1
6063,畢業,二技數媒,105,日二技,5
6064,畢業,四技會資,107,日四技,3
6065,畢業,四技會資,107,日四技,1
6066,畢業,四技會資,107,日四技,1
6067,畢業,四技會資,107,日四技,3
6068,畢業,四技會資,107,日四技,1
6069,畢業,四技會資,107,日四技,1
6070,畢業,四技會資,107,日四技,1
6071,畢業,四技會資,107,日四技,3
6072,畢業,四技會資,107,日四技,1
6073,畢業,四技會資,107,日四技,3
6074,畢業,四技會資,107,日四技,1
6075,畢業,四技會資,107,日四技,3
6076,畢業,四技會資,107,日四技,1
6077,畢業,四技會資,107,日四技,3
6078,畢業,四技會資,107,日四技,1
6079,畢業,四技會資,107,日四技,1
6080,畢業,四技會資,107,日四技,3
6081,畢業,四技會資,107,日四技,1
6082,畢業,四技會資,107,日四技,3
6083,畢業,四技會資,107,日四技,1
6084,畢業,四技企管,107,日四技,1
6085,畢業,四技商設,107,日四技,1
6086,畢業,四技會資,107,日四技,3
6087,畢業,四技會資,107,日四技,3
6088,畢業,四技會資,107,日四技,1
6089,畢業,四技會資,107,日四技,3
6090,畢業,四技會資,107,日四技,3
6091,畢業,四技會資,107,日四技,1
6092,畢業,四技會資,107,日四技,3
6093,畢業,四技會資,107,日四技,1
6094,畢業,四技會資,107,日四技,1
6095,畢業,四技會資,107,日四技,3
6096,畢業,四技會資,107,日四技,1
6097,畢業,四技會資,107,日四技,1
6098,畢業,四技會資,107,日四技,3
6099,畢業,四技會資,107,日四技,3
6100,畢業,四技會資,107,日四技,3
6101,畢業,四技會資,107,日四技,1
6102,畢業,四技會資,107,日四技,1
6103,畢業,四技會資,107,日四技,1
6104,畢業,四技會資,107,日四技,1
6105,畢業,四技會資,107,日四技,1
6106,畢業,四技會資,107,日四技,3
6107,畢業,四技會資,107,日四技,1
6108,畢業,四技會資,107,日四技,3
6109,畢業,四技會資,107,日四技,1
6110,畢業,四技會資,107,日四技,1
6111,畢業,四技會資,107,日四技,3
6112,畢業,四技財金,107,日四技,1
6113,畢業,四技財金,107,日四技,3
6114,畢業,四技財金,107,日四技,1
6115,畢業,四技財金,107,日四技,1
6116,畢業,四技財金,107,日四技,1
6117,畢業,四技財金,107,日四技,1
6118,畢業,四技財金,107,日四技,1
6119,畢業,四技財金,107,日四技,1
6120,畢業,四技財金,107,日四技,3
6121,畢業,四技財金,107,日四技,1
6122,畢業,四技財金,107,日四技,3
6123,畢業,四技財金,107,日四技,1
6124,畢業,四技財金,107,日四技,1
6125,畢業,四技財金,107,日四技,3
6126,畢業,四技財金,107,日四技,3
6127,畢業,四技財金,107,日四技,1
6128,畢業,四技財金,107,日四技,3
6129,畢業,四技財金,107,日四技,1
6130,畢業,四技財金,108,日四技,1
6131,畢業,四技財金,107,日四技,3
6132,畢業,四技財金,107,日四技,1
6133,畢業,四技財金,107,日四技,1
6134,畢業,四技財金,107,日四技,1
6135,畢業,四技財金,107,日四技,1
6136,畢業,四技財金,107,日四技,1
6137,畢業,四技財金,107,日四技,3
6138,畢業,四技財金,107,日四技,3
6139,畢業,四技財金,107,日四技,1
6140,畢業,四技財金,107,日四技,1
6141,畢業,四技財金,107,日四技,3
6142,畢業,四技財金,107,日四技,1
6143,畢業,四技財金,108,日四技,1
6144,畢業,四技財金,107,日四技,3
6145,畢業,四技財金,107,日四技,1
6146,畢業,四技財金,109,日四技,1
6147,畢業,四技財金,107,日四技,3
6148,畢業,四技財金,107,日四技,1
6149,畢業,四技財金,107,日四技,1
6150,畢業,四技財金,107,日四技,3
6151,畢業,四技財金,107,日四技,3
6152,畢業,四技財金,107,日四技,1
6153,畢業,四技財金,107,日四技,3
6154,畢業,四技財金,107,日四技,1
6155,畢業,四技財金,107,日四技,3
6156,畢業,四技財金,107,日四技,3
6157,畢業,四技財金,107,日四技,1
6158,畢業,四技財金,107,日四技,3
6159,畢業,四技財金,107,日四技,1
6160,畢業,四技財金,107,日四技,3
6161,畢業,四技財金,107,日四技,1
6162,畢業,四技財稅,107,日四技,1
6163,畢業,四技財稅,107,日四技,3
6164,畢業,四技財稅,107,日四技,3
6165,畢業,四技財稅,107,日四技,1
6166,畢業,四技財稅,107,日四技,3
6167,畢業,四技財稅,107,日四技,1
6168,畢業,四技財稅,107,日四技,3
6169,畢業,四技財稅,107,日四技,1
6170,畢業,四技財稅,107,日四技,3
6171,畢業,四技財稅,107,日四技,3
6172,畢業,四技財稅,107,日四技,3
6173,畢業,四技財稅,107,日四技,3
6174,畢業,四技財稅,107,日四技,1
6175,畢業,四技財稅,107,日四技,3
6176,畢業,四技財稅,107,日四技,1
6177,畢業,四技財稅,107,日四技,3
6178,畢業,四技財稅,107,日四技,1
6179,畢業,四技財稅,107,日四技,3
6180,畢業,四技財稅,107,日四技,1
6181,畢業,四技財稅,108,日四技,3
6182,畢業,四技財稅,107,日四技,1
6183,畢業,四技財稅,107,日四技,3
6184,畢業,四技財稅,107,日四技,3
6185,畢業,四技財稅,107,日四技,1
6186,畢業,四技財稅,107,日四技,3
6187,畢業,四技財稅,107,日四技,3
6188,畢業,四技財稅,107,日四技,1
6189,畢業,四技財稅,107,日四技,1
6190,畢業,四技財稅,107,日四技,3
6191,畢業,四技財稅,107,日四技,3
6192,畢業,四技財稅,107,日四技,1
6193,畢業,四技財稅,107,日四技,3
6194,畢業,四技財稅,107,日四技,1
6195,畢業,四技財稅,107,日四技,3
6196,畢業,四技財稅,107,日四技,1
6197,畢業,四技財稅,107,日四技,3
6198,畢業,四技財稅,107,日四技,1
6199,畢業,四技財稅,107,日四技,1
6200,畢業,四技財稅,107,日四技,3
6201,畢業,四技財稅,107,日四技,1
6202,畢業,四技財稅,107,日四技,3
6203,畢業,四技財稅,107,日四技,3
6204,畢業,四技財稅,107,日四技,3
6205,畢業,四技財稅,107,日四技,1
6206,畢業,四技財稅,107,日四技,3
6207,畢業,四技財稅,107,日四技,3
6208,畢業,四技財稅,107,日四技,3
6209,畢業,四技企管,107,日四技,1
6210,畢業,四技財稅,109,日四技,1
6211,畢業,四技財稅,107,日四技,3
6212,畢業,四技財稅,107,日四技,1
6213,畢業,四技財稅,107,日四技,3
6214,畢業,四技財稅,107,日四技,1
6215,畢業,四技財稅,107,日四技,3
6216,畢業,四技財稅,107,日四技,1
6217,畢業,四技財稅,107,日四技,3
6218,畢業,四技財稅,107,日四技,1
6219,畢業,四技財稅,107,日四技,3
6220,畢業,四技財稅,107,日四技,3
6221,畢業,四技財稅,107,日四技,3
6222,畢業,四技財稅,107,日四技,3
6223,畢業,四技財稅,107,日四技,3
6224,畢業,四技財稅,107,日四技,3
6225,畢業,四技財稅,107,日四技,1
6226,畢業,四技財稅,107,日四技,3
6227,畢業,四技財稅,107,日四技,1
6228,畢業,四技財稅,107,日四技,3
6229,畢業,四技財稅,107,日四技,3
6230,畢業,四技財稅,107,日四技,1
6231,畢業,四技財稅,107,日四技,3
6232,畢業,四技財稅,108,日四技,1
6233,畢業,四技財稅,108,日四技,3
6234,畢業,四技財稅,107,日四技,3
6235,畢業,四技財稅,107,日四技,1
6236,畢業,四技財稅,107,日四技,3
6237,畢業,四技財稅,107,日四技,3
6238,畢業,四技財稅,107,日四技,1
6239,畢業,四技財稅,107,日四技,1
6240,畢業,四技財稅,107,日四技,3
6241,畢業,四技財稅,107,日四技,1
6242,畢業,四技財稅,107,日四技,3
6243,畢業,四技商務,107,日四技,1
6244,畢業,四技商務,107,日四技,1
6245,畢業,四技商務,107,日四技,3
6246,畢業,四技商務,107,日四技,3
6247,畢業,四技商務,107,日四技,1
6248,畢業,四技商務,107,日四技,1
6249,畢業,四技商務,108,日四技,1
6250,畢業,四技商務,107,日四技,3
6251,畢業,四技商務,107,日四技,1
6252,畢業,四技商務,107,日四技,1
6253,畢業,四技商務,107,日四技,3
6254,畢業,四技商務,107,日四技,1
6255,畢業,四技商務,107,日四技,3
6256,畢業,四技商務,107,日四技,1
6257,畢業,四技商務,107,日四技,3
6258,畢業,四技商務,107,日四技,3
6259,畢業,四技商務,107,日四技,1
6260,畢業,四技商務,107,日四技,1
6261,畢業,四技商務,107,日四技,3
6262,畢業,四技商務,107,日四技,1
6263,畢業,四技商務,107,日四技,1
6264,畢業,四技商務,107,日四技,3
6265,畢業,四技商務,107,日四技,1
6266,畢業,四技商務,107,日四技,1
6267,畢業,四技商務,107,日四技,1
6268,畢業,四技商務,107,日四技,3
6269,畢業,四技商務,107,日四技,1
6270,畢業,四技商務,107,日四技,3
6271,畢業,四技商務,107,日四技,1
6272,畢業,四技商務,107,日四技,1
6273,畢業,四技商務,107,日四技,1
6274,畢業,四技商務,107,日四技,3
6275,畢業,四技商務,107,日四技,1
6276,畢業,四技商務,107,日四技,1
6277,畢業,四技商務,107,日四技,1
6278,畢業,四技商務,107,日四技,1
6279,畢業,四技商務,107,日四技,3
6280,畢業,四技商務,107,日四技,1
6281,畢業,四技商務,107,日四技,3
6282,畢業,四技商務,107,日四技,3
6283,畢業,四技商務,107,日四技,1
6284,畢業,四技商務,108,日四技,1
6285,畢業,四技商務,107,日四技,1
6286,畢業,四技商務,107,日四技,3
6287,畢業,四技商務,107,日四技,3
6288,畢業,四技商務,107,日四技,1
6289,畢業,四技商務,107,日四技,1
6290,畢業,四技商務,107,日四技,3
6291,畢業,四技企管,107,日四技,1
6292,畢業,四技企管,107,日四技,3
6293,畢業,四技企管,107,日四技,1
6294,畢業,四技企管,107,日四技,3
6295,畢業,四技企管,107,日四技,1
6296,畢業,四技企管,107,日四技,3
6297,畢業,四技企管,107,日四技,1
6298,畢業,四技企管,107,日四技,1
6299,畢業,四技企管,107,日四技,1
6300,畢業,四技企管,107,日四技,3
6301,畢業,四技企管,107,日四技,1
6302,畢業,四技企管,107,日四技,3
6303,畢業,四技企管,107,日四技,3
6304,畢業,四技企管,107,日四技,3
6305,畢業,四技企管,107,日四技,1
6306,畢業,四技企管,107,日四技,1
6307,畢業,四技企管,107,日四技,3
6308,畢業,四技企管,107,日四技,3
6309,畢業,四技企管,107,日四技,1
6310,畢業,四技企管,107,日四技,1
6311,畢業,四技企管,107,日四技,3
6312,畢業,四技企管,107,日四技,1
6313,畢業,四技企管,107,日四技,3
6314,畢業,四技企管,108,日四技,3
6315,畢業,四技企管,108,日四技,1
6316,畢業,四技企管,107,日四技,3
6317,畢業,四技企管,107,日四技,1
6318,畢業,四技企管,107,日四技,3
6319,畢業,四技企管,107,日四技,1
6320,畢業,四技企管,107,日四技,3
6321,畢業,四技企管,107,日四技,1
6322,畢業,四技企管,107,日四技,3
6323,畢業,四技企管,107,日四技,1
6324,畢業,四技企管,107,日四技,1
6325,畢業,四技企管,107,日四技,1
6326,畢業,四技企管,107,日四技,3
6327,畢業,四技企管,107,日四技,1
6328,畢業,四技企管,107,日四技,3
6329,畢業,四技企管,107,日四技,1
6330,畢業,四技企管,107,日四技,3
6331,畢業,四技企管,107,日四技,1
6332,畢業,四技企管,107,日四技,3
6333,畢業,四技企管,107,日四技,1
6334,畢業,四技企管,107,日四技,1
6335,畢業,四技企管,107,日四技,1
6336,畢業,四技企管,107,日四技,3
6337,畢業,四技企管,107,日四技,1
6338,畢業,四技企管,107,日四技,3
6339,畢業,四技企管,107,日四技,1
6340,畢業,四技企管,107,日四技,1
6341,畢業,四技企管,107,日四技,1
6342,畢業,四技企管,107,日四技,3
6343,畢業,四技企管,107,日四技,1
6344,畢業,四技企管,107,日四技,1
6345,畢業,四技資管,107,日四技,1
6346,畢業,四技資管,107,日四技,3
6347,畢業,四技資管,107,日四技,3
6348,畢業,四技資管,107,日四技,1
6349,畢業,四技資管,107,日四技,3
6350,畢業,四技資管,107,日四技,1
6351,畢業,四技資管,107,日四技,3
6352,畢業,四技資管,107,日四技,1
6353,畢業,四技資管,107,日四技,1
6354,畢業,四技資管,108,日四技,3
6355,畢業,四技資管,108,日四技,1
6356,畢業,四技資管,107,日四技,1
6357,畢業,四技資管,107,日四技,3
6358,畢業,四技資管,107,日四技,1
6359,畢業,四技資管,107,日四技,1
6360,畢業,四技資管,107,日四技,3
6361,畢業,四技資管,107,日四技,3
6362,畢業,四技資管,107,日四技,1
6363,畢業,四技資管,107,日四技,3
6364,畢業,四技資管,107,日四技,1
6365,畢業,四技資管,107,日四技,3
6366,畢業,四技資管,107,日四技,1
6367,畢業,四技資管,107,日四技,3
6368,畢業,四技資管,107,日四技,1
6369,畢業,四技資管,107,日四技,3
6370,畢業,四技財金,107,日四技,3
6371,畢業,四技財金,107,日四技,1
6372,畢業,四技資管,107,日四技,3
6373,畢業,四技資管,107,日四技,1
6374,畢業,四技資管,107,日四技,3
6375,畢業,四技資管,107,日四技,3
6376,畢業,四技資管,107,日四技,1
6377,畢業,四技資管,107,日四技,3
6378,畢業,四技資管,107,日四技,1
6379,畢業,四技資管,107,日四技,1
6380,畢業,四技資管,107,日四技,1
6381,畢業,四技資管,107,日四技,3
6382,畢業,四技商務,108,日四技,1
6383,畢業,四技應外,107,日四技,3
6384,畢業,四技應外,107,日四技,1
6385,畢業,四技應外,107,日四技,1
6386,畢業,四技應外,107,日四技,1
6387,畢業,四技應外,107,日四技,1
6388,畢業,四技應外,107,日四技,3
6389,畢業,四技應外,107,日四技,1
6390,畢業,四技應外,107,日四技,1
6391,畢業,四技應外,107,日四技,3
6392,畢業,四技應外,107,日四技,1
6393,畢業,四技應外,107,日四技,1
6394,畢業,四技應外,107,日四技,3
6395,畢業,四技應外,107,日四技,3
6396,畢業,四技應外,107,日四技,1
6397,畢業,四技應外,107,日四技,1
6398,畢業,四技應外,107,日四技,3
6399,畢業,四技應外,107,日四技,3
6400,畢業,四技應外,107,日四技,1
6401,畢業,四技應外,107,日四技,1
6402,畢業,四技應外,107,日四技,3
6403,畢業,四技應外,107,日四技,3
6404,畢業,四技應外,107,日四技,1
6405,畢業,四技應外,107,日四技,1
6406,畢業,四技企管,107,日四技,3
6407,畢業,四技企管,107,日四技,1
6408,畢業,四技創科,107,日四技,1
6409,畢業,四技創科,107,日四技,3
6410,畢業,四技創科,107,日四技,1
6411,畢業,四技創科,107,日四技,1
6412,畢業,四技創科,107,日四技,1
6413,畢業,四技創科,107,日四技,1
6414,畢業,四技創科,107,日四技,1
6415,畢業,四技創科,107,日四技,3
6416,畢業,四技創科,107,日四技,1
6417,畢業,四技創科,107,日四技,1
6418,畢業,四技創科,107,日四技,3
6419,畢業,四技創科,107,日四技,1
6420,畢業,四技創科,107,日四技,1
6421,畢業,四技創科,107,日四技,3
6422,畢業,四技商務,107,日四技,1
6423,畢業,四技商務,107,日四技,1
6424,畢業,四技企管,107,日四技,1
6425,畢業,四技企管,107,日四技,3
6426,畢業,四技創科,107,日四技,3
6427,畢業,四技創科,107,日四技,1
6428,畢業,四技創科,107,日四技,1
6429,畢業,四技創科,107,日四技,3
6430,畢業,四技創科,108,日四技,1
6431,畢業,四技創科,108,日四技,3
6432,畢業,四技創科,107,日四技,1
6433,畢業,四技企管,107,日四技,1
6434,畢業,四技企管,107,日四技,3
6435,畢業,四技創科,107,日四技,1
6436,畢業,四技創科,107,日四技,3
6437,畢業,四技創科,107,日四技,3
6438,畢業,四技創科,107,日四技,1
6439,畢業,四技創科,107,日四技,1
6440,畢業,四技創科,107,日四技,1
6441,畢業,四技創科,107,日四技,1
6442,畢業,四技創科,107,日四技,1
6443,畢業,四技創科,107,日四技,3
6444,畢業,四技創科,107,日四技,1
6445,畢業,四技商設,107,日四技,1
6446,畢業,四技商設,107,日四技,3
6447,畢業,四技商設,107,日四技,1
6448,畢業,四技商設,107,日四技,1
6449,畢業,四技商設,107,日四技,1
6450,畢業,四技商設,107,日四技,1
6451,畢業,四技商設,107,日四技,3
6452,畢業,四技商設,107,日四技,1
6453,畢業,四技商設,107,日四技,1
6454,畢業,四技商設,107,日四技,3
6455,畢業,四技商設,107,日四技,3
6456,畢業,四技商設,107,日四技,1
6457,畢業,四技商設,107,日四技,1
6458,畢業,四技商設,107,日四技,3
6459,畢業,四技商設,107,日四技,1
6460,畢業,四技商設,107,日四技,1
6461,畢業,四技數媒,107,日四技,3
6462,畢業,四技數媒,107,日四技,1
6463,畢業,四技商設,107,日四技,3
6464,畢業,四技商設,107,日四技,1
6465,畢業,四技商設,107,日四技,1
6466,畢業,四技商設,107,日四技,1
6467,畢業,四技商設,107,日四技,1
6468,畢業,四技商設,107,日四技,1
6469,畢業,四技財稅,107,日四技,3
6470,畢業,四技商設,107,日四技,3
6471,畢業,四技商設,107,日四技,1
6472,畢業,四技財稅,107,日四技,1
6473,畢業,四技財稅,107,日四技,3
6474,畢業,四技商設,107,日四技,1
6475,畢業,四技商設,107,日四技,1
6476,畢業,四技商設,107,日四技,1
6477,畢業,四技商設,107,日四技,1
6478,畢業,四技商設,107,日四技,1
6479,畢業,四技商設,107,日四技,1
6480,畢業,四技商設,107,日四技,1
6481,畢業,四技商設,107,日四技,1
6482,畢業,四技商設,107,日四技,1
6483,畢業,四技商設,107,日四技,1
6484,畢業,四技商設,107,日四技,1
6485,畢業,四技商設,107,日四技,1
6486,畢業,四技數媒,107,日四技,3
6487,畢業,四技數媒,107,日四技,1
6488,畢業,四技商設,107,日四技,1
6489,畢業,四技商設,107,日四技,1
6490,畢業,四技商設,107,日四技,3
6491,畢業,四技商設,107,日四技,1
6492,畢業,四技財稅,107,日四技,3
6493,畢業,四技商設,107,日四技,1
6494,畢業,四技商設,107,日四技,1
6495,畢業,四技商設,107,日四技,1
6496,畢業,四技商設,107,日四技,1
6497,畢業,四技商設,107,日四技,1
6498,畢業,四技商設,107,日四技,3
6499,畢業,四技商設,107,日四技,1
6500,畢業,四技商設,107,日四技,1
6501,畢業,四技商設,107,日四技,1
6502,畢業,四技商設,109,日四技,1
6503,畢業,四技商設,107,日四技,1
6504,畢業,四技商設,107,日四技,3
6505,畢業,四技商設,107,日四技,1
6506,畢業,四技商設,107,日四技,1
6507,畢業,四技商設,107,日四技,1
6508,畢業,四技財稅,107,日四技,1
6509,畢業,四技財稅,107,日四技,3
6510,畢業,四技應外,107,日四技,1
6511,畢業,四技應外,107,日四技,3
6512,畢業,四技商設,107,日四技,1
6513,畢業,四技商設,107,日四技,1
6514,畢業,四技商設,107,日四技,3
6515,畢業,四技商設,107,日四技,1
6516,畢業,四技商設,107,日四技,1
6517,畢業,四技商設,107,日四技,1
6518,畢業,四技商設,107,日四技,1
6519,畢業,四技商設,107,日四技,3
6520,畢業,四技商設,107,日四技,1
6521,畢業,四技商設,107,日四技,1
6522,畢業,四技商設,107,日四技,1
6523,畢業,四技商設,107,日四技,1
6524,畢業,四技商設,107,日四技,1
6525,畢業,四技商設,107,日四技,1
6526,畢業,四技商設,107,日四技,3
6527,畢業,四技商務,107,日四技,1
6528,畢業,四技商設,107,日四技,1
6529,畢業,四技商設,107,日四技,1
6530,畢業,四技商設,107,日四技,1
6531,畢業,四技數媒,107,日四技,1
6532,畢業,四技數媒,107,日四技,3
6533,畢業,四技數媒,107,日四技,3
6534,畢業,四技數媒,107,日四技,1
6535,畢業,四技數媒,107,日四技,3
6536,畢業,四技數媒,107,日四技,1
6537,畢業,四技數媒,107,日四技,3
6538,畢業,四技數媒,107,日四技,1
6539,畢業,四技數媒,107,日四技,3
6540,畢業,四技數媒,107,日四技,1
6541,畢業,四技數媒,107,日四技,3
6542,畢業,四技數媒,107,日四技,3
6543,畢業,四技數媒,107,日四技,3
6544,畢業,四技數媒,107,日四技,1
6545,畢業,四技數媒,107,日四技,1
6546,畢業,四技數媒,107,日四技,3
6547,畢業,四技數媒,107,日四技,1
6548,畢業,四技數媒,107,日四技,1
6549,畢業,四技數媒,107,日四技,3
6550,畢業,四技數媒,107,日四技,1
6551,畢業,四技數媒,107,日四技,3
6552,畢業,四技數媒,107,日四技,3
6553,畢業,四技數媒,107,日四技,1
6554,畢業,四技數媒,107,日四技,3
6555,畢業,四技數媒,107,日四技,1
6556,畢業,四技數媒,107,日四技,3
6557,畢業,四技數媒,107,日四技,1
6558,畢業,四技數媒,107,日四技,1
6559,畢業,四技數媒,107,日四技,1
6560,畢業,四技數媒,107,日四技,1
6561,畢業,四技數媒,107,日四技,3
6562,畢業,四技數媒,107,日四技,1
6563,畢業,四技數媒,107,日四技,3
6564,畢業,四技數媒,107,日四技,3
6565,畢業,四技數媒,107,日四技,1
6566,畢業,四技數媒,107,日四技,3
6567,畢業,四技數媒,107,日四技,1
6568,畢業,四技數媒,107,日四技,3
6569,畢業,四技數媒,107,日四技,1
6570,畢業,四技數媒,107,日四技,1
6571,畢業,四技數媒,107,日四技,3
6572,畢業,四技數媒,107,日四技,3
6573,畢業,四技數媒,107,日四技,1
6574,畢業,四技數媒,109,日四技,1
6575,畢業,四技商務,107,日四技,3
6576,畢業,四技數媒,107,日四技,3
6577,畢業,四技數媒,107,日四技,1
6578,畢業,四技數媒,107,日四技,3
6579,畢業,四技數媒,107,日四技,1
6580,畢業,四技數媒,107,日四技,3
6581,畢業,四技數媒,107,日四技,1
6582,畢業,四技數媒,107,日四技,1
6583,畢業,四技數媒,107,日四技,3
6584,畢業,四技數媒,107,日四技,3
6585,畢業,四技數媒,107,日四技,1
6586,畢業,四技數媒,107,日四技,1
6587,畢業,四技數媒,107,日四技,3
6588,畢業,四技數媒,108,日四技,1
6589,畢業,四技數媒,108,日四技,3
6590,畢業,四技數媒,108,日四技,1
6591,畢業,四技數媒,107,日四技,3
6592,畢業,四技數媒,107,日四技,1
6593,畢業,四技數媒,107,日四技,1
6594,畢業,四技數媒,107,日四技,3
6595,畢業,五專會計資訊科,108,日五專,1
6596,畢業,五專會計資訊科,108,日五專,1
6597,畢業,五專會計資訊科,109,日五專,1
6598,畢業,五專會計資訊科,108,日五專,3
6599,畢業,五專會計資訊科,108,日五專,1
6600,畢業,五專會計資訊科,108,日五專,1
6601,畢業,五專會計資訊科,108,日五專,3
6602,畢業,五專會計資訊科,108,日五專,1
6603,畢業,五專會計資訊科,108,日五專,1
6604,畢業,五專會計資訊科,108,日五專,3
6605,畢業,五專會計資訊科,108,日五專,1
6606,畢業,五專會計資訊科,108,日五專,1
6607,畢業,五專會計資訊科,108,日五專,3
6608,畢業,五專會計資訊科,108,日五專,1
6609,畢業,五專會計資訊科,108,日五專,1
6610,畢業,五專會計資訊科,109,日五專,1
6611,畢業,五專會計資訊科,108,日五專,1
6612,畢業,五專會計資訊科,108,日五專,3
6613,畢業,五專會計資訊科,108,日五專,1
6614,畢業,五專會計資訊科,108,日五專,1
6615,畢業,五專會計資訊科,108,日五專,1
6616,畢業,五專會計資訊科,108,日五專,1
6617,畢業,五專會計資訊科,108,日五專,3
6618,畢業,五專會計資訊科,108,日五專,1
6619,畢業,五專會計資訊科,108,日五專,1
6620,畢業,五專會計資訊科,108,日五專,3
6621,畢業,五專會計資訊科,108,日五專,1
6622,畢業,五專會計資訊科,108,日五專,1
6623,畢業,五專會計資訊科,108,日五專,3
6624,畢業,五專會計資訊科,108,日五專,1
6625,畢業,五專會計資訊科,108,日五專,1
6626,畢業,五專會計資訊科,108,日五專,1
6627,畢業,五專會計資訊科,108,日五專,1
6628,畢業,五專會計資訊科,108,日五專,1
6629,畢業,五專會計資訊科,108,日五專,1
6630,畢業,五專會計資訊科,108,日五專,1
6631,畢業,五專會計資訊科,108,日五專,1
6632,畢業,五專會計資訊科,108,日五專,3
6633,畢業,五專會計資訊科,108,日五專,1
6634,畢業,五專會計資訊科,108,日五專,3
6635,畢業,五專會計資訊科,108,日五專,1
6636,畢業,五專財金,108,日五專,1
6637,畢業,五專財金,108,日五專,1
6638,畢業,五專財金,108,日五專,1
6639,畢業,五專財金,108,日五專,1
6640,畢業,五專財金,108,日五專,1
6641,畢業,五專財金,109,日五專,1
6642,畢業,五專財金,108,日五專,1
6643,畢業,五專財金,108,日五專,1
6644,畢業,五專財金,108,日五專,1
6645,畢業,五專財金,108,日五專,3
6646,畢業,五專財金,108,日五專,1
6647,畢業,五專應外,108,日五專,1
6648,畢業,五專財金,108,日五專,1
6649,畢業,五專財金,108,日五專,1
6650,畢業,五專財金,108,日五專,1
6651,畢業,五專財金,108,日五專,3
6652,畢業,五專財金,108,日五專,3
6653,畢業,五專財金,108,日五專,1
6654,畢業,五專財金,108,日五專,1
6655,畢業,五專財金,108,日五專,1
6656,畢業,五專財金,108,日五專,3
6657,畢業,五專財金,108,日五專,1
6658,畢業,五專財金,108,日五專,3
6659,畢業,五專財金,108,日五專,1
6660,畢業,五專財金,108,日五專,1
6661,畢業,五專財金,108,日五專,1
6662,畢業,五專財金,108,日五專,3
6663,畢業,五專財金,108,日五專,1
6664,畢業,五專財金,108,日五專,1
6665,畢業,五專財金,108,日五專,3
6666,畢業,五專財金,108,日五專,1
6667,畢業,五專財金,108,日五專,3
6668,畢業,五專財金,108,日五專,1
6669,畢業,五專財金,108,日五專,3
6670,畢業,五專財金,108,日五專,1
6671,畢業,五專財金,108,日五專,1
6672,畢業,五專財金,108,日五專,3
6673,畢業,五專財金,108,日五專,1
6674,畢業,五專財金,108,日五專,1
6675,畢業,五專財金,108,日五專,3
6676,畢業,五專財金,108,日五專,1
6677,畢業,五專財金,108,日五專,3
6678,畢業,五專財金,108,日五專,1
6679,畢業,五專財金,108,日五專,1
6680,畢業,五專財金,108,日五專,1
6681,畢業,五專財金,108,日五專,1
6682,畢業,五專財金,108,日五專,1
6683,畢業,五專財金,108,日五專,1
6684,畢業,五專財金,108,日五專,1
6685,畢業,五專財稅,108,日五專,1
